job_id,experience_min,experience_max,salary_min,salary_max,salary_avg,experience_avg,job_level,year,month,quarter,day,location_list,region,accounting,reporting,finance,management,monitoring,inspection,english,accounting software,excel,misa,fast,sap,erp,accounts payable,reconciliation,audit,inventory checking,tax finalization,cash inflow/outflow,analysis,communication,teamwork,honesty,careful,responsibility,proactiveness,work under pressure,detail oriented,num_hard,num_software,num_soft
35C6C994,1.0,5.0,8000000.0,9000000.0,8500000.0,3.0,Senior,2026,3,1,14,Ha Noi,North,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,3,2
35C6C972,2.0,3.0,12000000.0,13000000.0,12500000.0,2.5,Senior,2026,3,1,14,Kien Giang,South,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,1,3
35C67129,5.0,7.0,20000000.0,30000000.0,25000000.0,6.0,Manager,2026,1,1,30,Ha Noi,North,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0
35C6B08A,2.0,3.0,15000000.0,20000000.0,17500000.0,2.5,Senior,2026,3,1,5,Long An,South,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,5,2,6
35C6BD45,1.0,2.0,9000000.0,11000000.0,10000000.0,1.5,Junior,2026,3,1,10,Ha Noi,North,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,4,3
35C6BA9F,0.0,1.0,8000000.0,10000000.0,9000000.0,0.5,Fresher,2026,3,1,10,Hai Phong,North,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,5,0,2
35C6571C,2.0,3.0,13000000.0,15000000.0,14000000.0,2.5,Senior,2026,1,1,13,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,3,4
35C67BD7,2.0,5.0,17000000.0,22000000.0,19500000.0,3.5,Senior,2026,2,1,5,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2
35C6398A,1.0,2.0,8000000.0,12000000.0,10000000.0,1.5,Junior,2025,12,4,23,Hung Yen,North,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2
35C64049,1.0,3.0,10000000.0,15000000.0,12500000.0,2.0,Junior,2025,12,4,27,Ha Noi,North,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
35C6A9C1,1.0,3.0,12000000.0,15000000.0,13500000.0,2.0,Junior,2026,3,1,3,Ho Chi Minh,South,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
35C502FA,2.0,5.0,18000000.0,30000000.0,24000000.0,3.5,Senior,2026,2,1,25,Ho Chi Minh,South,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,5,0,4
35C633E5,1.0,3.0,9000000.0,12000000.0,10500000.0,2.0,Junior,2025,12,4,18,Ha Noi,North,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
35C63647,1.0,2.0,13000000.0,15000000.0,14000000.0,1.5,Junior,2025,12,4,20,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
35C6B4FE,1.0,2.0,11500000.0,13000000.0,12250000.0,1.5,Junior,2026,3,1,6,Ha Nam,North,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35C65A43,1.0,2.0,12000000.0,14000000.0,13000000.0,1.5,Junior,2026,1,1,15,Ho Chi Minh,South,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1
35C6A8E4,2.0,5.0,8000000.0,11000000.0,9500000.0,3.5,Senior,2026,3,1,3,Lam Dong,Central,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,4,3
35C68982,0.0,5.0,8000000.0,15000000.0,11500000.0,2.5,Senior,2026,2,1,14,Ho Chi Minh,South,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1
35C6A106,1.0,2.0,12000000.0,15000000.0,13500000.0,1.5,Junior,2026,2,1,27,Ha Noi,North,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,1
35C64C0C,1.0,2.0,13000000.0,16000000.0,14500000.0,1.5,Junior,2026,1,1,6,Ho Chi Minh,South,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1
35C67CC1,0.0,0.0,10000000.0,15000000.0,12500000.0,0.0,Intern,2026,2,1,5,Ha Noi,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35C6B4F4,1.0,2.0,12500000.0,14000000.0,13250000.0,1.5,Junior,2026,3,1,6,Ha Nam,North,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35C651AB,1.0,2.0,15000000.0,20000000.0,17500000.0,1.5,Junior,2026,1,1,9,Ho Chi Minh,South,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1
35C660D1,2.0,3.0,10000000.0,15000000.0,12500000.0,2.5,Senior,2026,1,1,20,Ha Noi,North,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3,1,3
35C6A7CC,1.0,3.0,10000000.0,12000000.0,11000000.0,2.0,Junior,2026,3,1,3,Ha Noi,North,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1
35C6884E,1.0,2.0,8000000.0,10000000.0,9000000.0,1.5,Junior,2026,2,1,12,Ha Noi,North,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,3,4
35C6AB39,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2026,3,1,4,Ho Chi Minh,South,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,3
35C6A559,1.0,2.0,9000000.0,11000000.0,10000000.0,1.5,Junior,2026,3,1,2,Ha Noi,North,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,4,4,4
35C6C9BA,0.0,1.0,8000000.0,11000000.0,9500000.0,0.5,Fresher,2026,3,1,14,Bac Ninh,North,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,3,1,4
35C65ED3,1.0,2.0,10000000.0,18000000.0,14000000.0,1.5,Junior,2026,1,1,19,Ho Chi Minh,South,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,1
35C6A210,2.0,3.0,10000000.0,15000000.0,12500000.0,2.5,Senior,2026,2,1,28,Ha Noi,North,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,3,3
35C66B49,1.0,2.0,8000000.0,10000000.0,9000000.0,1.5,Junior,2026,1,1,27,Da Nang,Central,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,3
35C68F3D,2.0,3.0,18000000.0,36000000.0,27000000.0,2.5,Senior,2026,2,1,23,Ha Noi,North,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
35C69950,2.0,10.0,9000000.0,12000000.0,10500000.0,6.0,Manager,2026,2,1,26,Ho Chi Minh,South,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,2
35C6A7C9,1.0,2.0,16000000.0,18000000.0,17000000.0,1.5,Junior,2026,3,1,3,Ho Chi Minh,South,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,4,2,4
35C63E6B,1.0,3.0,9000000.0,12000000.0,10500000.0,2.0,Junior,2025,12,4,26,Ha Noi,North,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
35C64FEA,1.0,2.0,14500000.0,20000000.0,17250000.0,1.5,Junior,2026,1,1,8,Ho Chi Minh,South,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,3,2
35C6939C,1.0,3.0,9000000.0,14000000.0,11500000.0,2.0,Junior,2026,2,1,24,Can Tho,South,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,4
35C6738E,0.0,0.0,8000000.0,10000000.0,9000000.0,0.0,Intern,2026,2,1,2,Ho Chi Minh,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35C67F62,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2026,2,1,6,Ho Chi Minh,South,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
35C64C72,1.0,3.0,9500000.0,12000000.0,10750000.0,2.0,Junior,2026,1,1,7,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,4,4
35C6993C,2.0,3.0,22000000.0,28000000.0,25000000.0,2.5,Senior,2026,2,1,26,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,4,4
35C6C892,2.0,5.0,8000000.0,10000000.0,9000000.0,3.5,Senior,2026,3,1,13,Da Nang,Central,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,5
35C6B5BD,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2026,3,1,7,Ho Chi Minh,South,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
35C66387,2.0,3.0,12000000.0,17000000.0,14500000.0,2.5,Senior,2026,1,1,21,Hung Yen,North,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4,1,2
35C6BBC5,1.0,3.0,8000000.0,12000000.0,10000000.0,2.0,Junior,2026,3,1,10,Hai Duong,North,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
35C69653,1.0,3.0,12000000.0,15000000.0,13500000.0,2.0,Junior,2026,2,1,25,Binh Duong,South,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,3,3
35C68AAF,1.0,3.0,15000000.0,25000000.0,20000000.0,2.0,Junior,2026,2,1,13,Ha Noi,North,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35C69415,1.0,2.0,10000000.0,15000000.0,12500000.0,1.5,Junior,2026,2,1,24,Ho Chi Minh,South,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3,0,3
35C65E6F,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2026,1,1,18,Ho Chi Minh,South,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,2
35C655CD,1.0,2.0,8000000.0,12000000.0,10000000.0,1.5,Junior,2026,1,1,13,Ho Chi Minh,South,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,3,5
35C64F60,0.0,0.0,8000000.0,9000000.0,8500000.0,0.0,Intern,2026,1,1,8,Ho Chi Minh,South,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,5,4,4
35C654BF,2.0,3.0,15000000.0,18000000.0,16500000.0,2.5,Senior,2026,1,1,12,Binh Duong,South,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,4
35C63FDC,1.0,2.0,7000000.0,7500000.0,7250000.0,1.5,Junior,2025,12,4,27,Dong Nai,South,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2
35C6466C,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2026,1,1,2,Long An,South,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,1,1
35C6347A,1.0,3.0,9000000.0,11000000.0,10000000.0,2.0,Junior,2025,12,4,19,Ha Noi,North,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,2,3
35C683ED,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2026,2,1,9,Ho Chi Minh,South,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,2
35C6B5E5,1.0,2.0,9000000.0,11000000.0,10000000.0,1.5,Junior,2026,3,1,7,Ho Chi Minh,South,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,4,3,4
35C67001,2.0,5.0,15000000.0,23000000.0,19000000.0,3.5,Senior,2026,1,1,30,Ho Chi Minh,South,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,4,1,3
35C6CA3E,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2026,3,1,16,Long An,South,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,4,3
35C62F9D,1.0,2.0,9000000.0,11000000.0,10000000.0,1.5,Junior,2025,12,4,16,Ha Noi,North,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,4,1,4
35C6C5DA,2.0,3.0,12000000.0,16000000.0,14000000.0,2.5,Senior,2026,3,1,13,Ho Chi Minh,South,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0
35C6B163,3.0,5.0,13000000.0,15000000.0,14000000.0,4.0,Senior,2026,3,1,5,Ho Chi Minh,South,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
35C6A269,1.0,5.0,8000000.0,12000000.0,10000000.0,3.0,Senior,2026,3,1,1,Ha Noi,North,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,3
35C6B682,1.0,2.0,9000000.0,11000000.0,10000000.0,1.5,Junior,2026,3,1,8,Da Nang,Central,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,3
35C63052,0.0,1.0,9000000.0,11000000.0,10000000.0,0.5,Fresher,2025,12,4,17,Ha Noi,North,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
35C6B680,3.0,5.0,15000000.0,22000000.0,18500000.0,4.0,Senior,2026,3,1,8,Ha Noi,North,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,2,2
35C6B5BE,2.0,3.0,12000000.0,15000000.0,13500000.0,2.5,Senior,2026,3,1,7,Ho Chi Minh,South,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
35C6BC34,1.0,2.0,9000000.0,13000000.0,11000000.0,1.5,Junior,2026,3,1,10,Ha Noi,North,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
35C682D8,1.0,2.0,8000000.0,12000000.0,10000000.0,1.5,Junior,2026,2,1,9,Binh Duong,South,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1
35C6C306,0.0,1.0,9000000.0,11000000.0,10000000.0,0.5,Fresher,2026,3,1,12,Ha Noi,North,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
35C6C2CE,2.0,3.0,14000000.0,16000000.0,15000000.0,2.5,Senior,2026,3,1,12,Binh Duong,South,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,2
35C6B98C,1.0,2.0,10000000.0,11000000.0,10500000.0,1.5,Junior,2026,3,1,9,Ha Noi,North,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1
35C69FA5,1.0,2.0,10000000.0,15000000.0,12500000.0,1.5,Junior,2026,2,1,27,Ha Noi,North,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
35C6AD60,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2026,3,1,4,Ha Noi,North,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
35C6A501,1.0,3.0,10000000.0,11000000.0,10500000.0,2.0,Junior,2026,3,1,2,Ha Noi,North,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1
35C6387F,1.0,3.0,12000000.0,16000000.0,14000000.0,2.0,Junior,2025,12,4,22,Ha Noi,North,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,6,2,4
35C6AFFB,1.0,2.0,10000000.0,11000000.0,10500000.0,1.5,Junior,2026,3,1,5,Ha Noi,North,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1
35C63CB2,1.0,5.0,15000000.0,20000000.0,17500000.0,3.0,Senior,2025,12,4,25,Ho Chi Minh,South,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35C63834,1.0,2.0,9000000.0,9000000.0,9000000.0,1.5,Junior,2025,12,4,22,Ha Noi,North,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2
35C65602,1.0,3.0,10000000.0,18000000.0,14000000.0,2.0,Junior,2026,1,1,13,Ho Chi Minh,South,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,1
35C6B37B,1.0,2.0,8000000.0,10000000.0,9000000.0,1.5,Junior,2026,3,1,6,Ha Noi,North,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1
35C6C2D2,1.0,5.0,10000000.0,20000000.0,15000000.0,3.0,Senior,2026,3,1,12,Ho Chi Minh,South,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35C6B264,1.0,2.0,10000000.0,11000000.0,10500000.0,1.5,Junior,2026,3,1,5,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
35C68FF2,2.0,3.0,15000000.0,22000000.0,18500000.0,2.5,Senior,2026,2,1,24,Ha Noi,North,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,2,4,5
35C65A0B,1.0,5.0,15000000.0,20000000.0,17500000.0,3.0,Senior,2026,1,1,15,Ho Chi Minh,South,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35C66CC3,0.0,0.0,8000000.0,10000000.0,9000000.0,0.0,Intern,2026,1,1,28,Ho Chi Minh,South,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
35C6C686,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2026,3,1,13,Ha Noi,North,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,5,1,3
35C68F3C,2.0,3.0,18000000.0,36000000.0,27000000.0,2.5,Senior,2026,2,1,23,Quang Ninh,North,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0
35C65EB2,1.0,2.0,7000000.0,9000000.0,8000000.0,1.5,Junior,2026,1,1,19,Ho Chi Minh,South,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,3
35C6BA70,1.0,3.0,16000000.0,19000000.0,17500000.0,2.0,Junior,2026,3,1,10,Binh Duong,South,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1
35C6B45E,1.0,3.0,8000000.0,11000000.0,9500000.0,2.0,Junior,2026,3,1,6,Ho Chi Minh,South,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,0,2
35C6A8B7,3.0,5.0,0.0,15000000.0,7500000.0,4.0,Senior,2026,3,1,3,Ho Chi Minh,South,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
35C68EA7,3.0,5.0,15000000.0,22000000.0,18500000.0,4.0,Senior,2026,2,1,23,Ha Noi,North,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1
35C67BCD,0.0,0.0,8000000.0,16000000.0,12000000.0,0.0,Intern,2026,2,1,5,Ha Noi,North,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
35C66C11,1.0,2.0,9000000.0,11000000.0,10000000.0,1.5,Junior,2026,1,1,27,Ha Noi,North,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2
35C6654E,2.0,3.0,12000000.0,15000000.0,13500000.0,2.5,Senior,2026,1,1,22,Ho Chi Minh,South,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,5,1,3
35C6944F,1.0,5.0,10000000.0,15000000.0,12500000.0,3.0,Senior,2026,2,1,24,Ha Noi,North,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,3,4
35C66868,4.0,5.0,16000000.0,20000000.0,18000000.0,4.5,Manager,2026,1,1,26,Ho Chi Minh,South,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,6,2,5
35C6B5F3,1.0,2.0,9000000.0,12000000.0,10500000.0,1.5,Junior,2026,3,1,7,Ha Noi,North,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,3,2,4
35C641F9,1.0,2.0,9000000.0,11000000.0,10000000.0,1.5,Junior,2025,12,4,29,Ha Noi,North,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2
35C69219,1.0,3.0,15000000.0,25000000.0,20000000.0,2.0,Junior,2026,2,1,24,Ha Noi,North,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35C69A20,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2026,2,1,26,Long An,South,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
35C63884,1.0,2.0,9000000.0,9000000.0,9000000.0,1.5,Junior,2025,12,4,23,Ha Noi,North,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2
35C67B2E,1.0,3.0,15000000.0,25000000.0,20000000.0,2.0,Junior,2026,2,1,5,Ha Noi,North,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35C64271,1.0,2.0,10000000.0,12000000.0,11000000.0,1.5,Junior,2025,12,4,29,Ha Noi,North,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2
35C6579A,2.0,3.0,14000000.0,16000000.0,15000000.0,2.5,Senior,2026,1,1,13,Ha Noi,North,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3,3,4
35C651E6,2.0,3.0,14000000.0,16000000.0,15000000.0,2.5,Senior,2026,1,1,9,Ha Noi,North,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,3,4
35C62F1E,2.0,3.0,10000000.0,15000000.0,12500000.0,2.5,Senior,2025,12,4,16,Ha Noi,North,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,5,4,4
35C6422D,3.0,5.0,20000000.0,25000000.0,22500000.0,4.0,Senior,2025,12,4,29,Ho Chi Minh,South,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
35C696E6,2.0,3.0,12000000.0,15000000.0,13500000.0,2.5,Senior,2026,2,1,25,Ho Chi Minh,South,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1
35C6702E,2.0,3.0,11000000.0,13000000.0,12000000.0,2.5,Senior,2026,1,1,30,Ho Chi Minh,South,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35C637BD,2.0,3.0,15000000.0,20000000.0,17500000.0,2.5,Senior,2025,12,4,22,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
